"id","kingdom","phylum","class","subclass","infraclass","subterclass","superorder","superfamily","family","genus","species","subphylum","order","subfamily","superclass","suborder","infraorder","parvorder","subkingdom","infrakingdom","tribe","subgenus","infraphylum","parvphylum","gigaclass","megaclass","phylum_division","subphylum_subdivision","subtribe","section","subsection","subspecies","epifamily"
"446885","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Lacuna","Lacuna marmorata",NA,"Littorinimorpha","Lacuninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446888","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Lacuna","Lacuna porrecta",NA,"Littorinimorpha","Lacuninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446895","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Lacuna","Lacuna unifasciata",NA,"Littorinimorpha","Lacuninae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117702","Animalia","Cnidaria","Hydrozoa","Hydroidolina",NA,NA,NA,NA,"Lafoeidae","Lafoea","Lafoea dumosa","Medusozoa","Leptothecata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471765","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Schizoporelloidea","Teuchoporidae","Lagenicella","Lagenicella neosocialis",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471766","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Schizoporelloidea","Teuchoporidae","Lagenicella","Lagenicella punctulata",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465719","Animalia","Bryozoa","Gymnolaemata",NA,NA,NA,NA,"Schizoporelloidea","Teuchoporidae","Lagenicella","Lagenicella spinulosa",NA,"Cheilostomatida",NA,NA,"Flustrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575674","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Velutinoidea","Velutinidae","Lamellaria","Lamellaria diegoensis",NA,"Littorinimorpha","Lamellariinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557214","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Velutinoidea","Velutinidae","Lamellaria","Lamellaria rhombica",NA,"Littorinimorpha","Lamellariinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372507","Chromista","Ochrophyta","Phaeophyceae","Fucophycidae",NA,NA,NA,NA,"Laminariaceae","Laminaria","Laminaria sinclairii",NA,"Laminariales",NA,NA,NA,NA,NA,"Harosa","Heterokonta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352580","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Laophontidae","Laophonte","Laophonte acutirostris","Crustacea","Harpacticoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116259","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Laophontidae","Laophonte","Laophonte cornuta","Crustacea","Harpacticoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352692","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Ancorabolidae","Laophontodes","Laophontodes hedgpethi","Crustacea","Harpacticoida","Laophontodinae","Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235590","Animalia","Brachiopoda","Rhynchonellata",NA,NA,NA,NA,"Laqueoidea","Laqueidae","Laqueus","Laqueus erythraeus","Rhynchonelliformea","Terebratulida","Laqueinae",NA,"Terebratellidina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343916","Animalia","Chordata","Aves",NA,NA,NA,NA,NA,"Laridae","Larus","Larus occidentalis","Vertebrata","Charadriiformes",NA,"Reptilia",NA,NA,NA,NA,NA,NA,NA,"Gnathostomata",NA,NA,"Tetrapoda",NA,NA,NA,NA,NA,NA,NA
"178911","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Galeommatoidea","Lasaeidae","Lasaea","Lasaea adansoni",NA,"Galeommatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575180","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Galeommatoidea","Lasaeidae","Lasaea","Lasaea subviridis",NA,"Galeommatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352711","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Caligidae","Lepeophtheirus","Lepeophtheirus bifidus","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352734","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Caligidae","Lepeophtheirus","Lepeophtheirus hospitalis","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352758","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Caligidae","Lepeophtheirus","Lepeophtheirus oblitus","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352762","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Caligidae","Lepeophtheirus","Lepeophtheirus parviventris","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135782","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Caligidae","Lepeophtheirus","Lepeophtheirus salmonis","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034689","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Caligidae","Lepeophtheirus","Lepeophtheirus schaadti","Crustacea","Siphonostomatoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130801","Animalia","Annelida","Polychaeta","Errantia",NA,NA,NA,NA,"Polynoidae","Lepidonotus","Lepidonotus squamatus",NA,"Phyllodocida","Lepidonotinae",NA,"Aphroditiformia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386035","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona cooperi",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386044","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona interstincta",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386048","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona mertensii",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386050","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona pectinulata",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386051","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona radians",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768922","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona regularis",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386053","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona retiporosa",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386055","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona scabricostata",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386056","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona scrobiculata",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386065","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,"Chitonoidea","Ischnochitonidae","Lepidozona","Lepidozona willetti",NA,"Chitonida",NA,NA,"Chitonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379050","Animalia","Echinodermata","Asteroidea","Ambuloasteroidea","Neoasteroidea",NA,"Forcipulatacea",NA,"Asteriidae","Leptasterias","Leptasterias aequalis","Asterozoa","Forcipulatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369177","Animalia","Echinodermata","Asteroidea","Ambuloasteroidea","Neoasteroidea",NA,"Forcipulatacea",NA,"Asteriidae","Leptasterias","Leptasterias hexactis","Asterozoa","Forcipulatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379735","Animalia","Echinodermata","Asteroidea","Ambuloasteroidea","Neoasteroidea",NA,"Forcipulatacea",NA,"Asteriidae","Leptasterias","Leptasterias pusilla","Asterozoa","Forcipulatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352814","Animalia","Arthropoda","Copepoda",NA,"Neocopepoda",NA,"Podoplea",NA,"Darcythompsoniidae","Leptocaris","Leptocaris armatus","Crustacea","Harpacticoida",NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367856","Animalia","Mollusca","Polyplacophora","Neoloricata",NA,NA,NA,NA,"Leptochitonidae","Leptochiton","Leptochiton rugatus",NA,"Lepidopleurida",NA,NA,"Lepidopleurina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254345","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Cottidae","Leptocottus","Leptocottus armatus","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"394312","Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",NA,NA,"Pectinoidea","Pectinidae","Leptopecten","Leptopecten latiauratus",NA,"Pectinida","Pectininae",NA,NA,NA,NA,NA,NA,"Aequipectinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463726","Animalia","Arthropoda","Thecostraca","Cirripedia","Rhizocephala",NA,NA,NA,"Peltogastridae","Lernaeodiscus","Lernaeodiscus porcellanae","Crustacea",NA,NA,"Multicrustacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164219","Animalia","Porifera","Calcarea","Calcaronea",NA,NA,NA,NA,"Amphoriscidae","Leucilla","Leucilla nuttingi",NA,"Leucosolenida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117791","Animalia","Cnidaria","Hydrozoa","Hydroidolina",NA,NA,NA,NA,"Pandeidae","Leuckartiara","Leuckartiara octona","Medusozoa","Anthoathecata",NA,NA,"Filifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164523","Animalia","Porifera","Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosoleniidae","Leucosolenia","Leucosolenia eleanor",NA,"Leucosolenida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102470","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Leucothoidea","Leucothoidae","Leucothoe","Leucothoe spinicarpa","Crustacea","Amphipoda",NA,"Multicrustacea","Amphilochidea","Amphilochida","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872787","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Leucothoidea","Leucothoidae","Leucothoides","Leucothoides pacifica","Crustacea","Amphipoda",NA,"Multicrustacea","Amphilochidea","Amphilochida","Amphilochidira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507737","Animalia","Mollusca","Bivalvia","Autobranchia","Heteroconchia","Euheterodonta","Imparidentia","Veneroidea","Veneridae","Leukoma","Leukoma staminea",NA,"Venerida","Venerinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257557","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Ligiidae","Ligia","Ligia occidentalis","Crustacea","Isopoda",NA,"Multicrustacea","Oniscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257558","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida",NA,"Ligiidae","Ligia","Ligia pallasii","Crustacea","Isopoda",NA,"Multicrustacea","Oniscidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489670","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Hyaloidea","Eophliantidae","Lignophliantis","Lignophliantis pyrifera","Crustacea","Amphipoda",NA,"Multicrustacea","Senticaudata","Talitrida","Talitridira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531202","Animalia","Mollusca","Gastropoda","Heterobranchia","Euthyneura","Ringipleura","Nudipleura","Polyceroidea","Polyceridae","Limacia","Limacia cockerelli",NA,"Nudibranchia","Triophinae",NA,"Doridina","Doridoidei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505495","Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",NA,NA,"Limoidea","Limidae","Limaria","Limaria hemphilli",NA,"Limida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256875","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Limnorioidea","Limnoriidae","Limnoria","Limnoria algarum","Crustacea","Isopoda",NA,"Multicrustacea","Limnoriidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118917","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Limnorioidea","Limnoriidae","Limnoria","Limnoria lignorum","Crustacea","Isopoda",NA,"Multicrustacea","Limnoriidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118918","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Limnorioidea","Limnoriidae","Limnoria","Limnoria quadripunctata","Crustacea","Isopoda",NA,"Multicrustacea","Limnoriidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148645","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Peracarida","Limnorioidea","Limnoriidae","Limnoria","Limnoria tripunctata","Crustacea","Isopoda",NA,"Multicrustacea","Limnoriidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378630","Animalia","Echinodermata","Asteroidea","Ambuloasteroidea","Neoasteroidea",NA,"Valvatacea",NA,"Ophidiasteridae","Linckia","Linckia columbiae","Asterozoa","Valvatida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122511","Animalia","Nemertea","Pilidiophora",NA,NA,NA,NA,NA,"Lineidae","Lineus","Lineus bilineatus",NA,"Heteronemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147891","Animalia","Nemertea","Pilidiophora",NA,NA,NA,NA,NA,"Lineidae","Lineus","Lineus flavescens",NA,"Heteronemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147908","Animalia","Nemertea","Pilidiophora",NA,NA,NA,NA,NA,"Lineidae","Lineus","Lineus pictifrons",NA,"Heteronemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122536","Animalia","Nemertea","Pilidiophora",NA,NA,NA,NA,NA,"Lineidae","Lineus","Lineus ruber",NA,"Heteronemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147912","Animalia","Nemertea","Pilidiophora",NA,NA,NA,NA,NA,"Lineidae","Lineus","Lineus rubescens",NA,"Heteronemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155900","Animalia","Nemertea","Pilidiophora",NA,NA,NA,NA,NA,"Lineidae","Lineus","Lineus torquatus",NA,"Heteronemertea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394802","Animalia","Arthropoda","Chilopoda",NA,NA,NA,NA,NA,"Geophilidae","Lionyx","Lionyx hedgepethi","Myriapoda","Geophilomorpha",NA,NA,"Adesmata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528076","Animalia","Mollusca","Gastropoda","Vetigastropoda",NA,NA,NA,"Trochoidea","Liotiidae","Liotia","Liotia fenestrata",NA,"Trochida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274513","Animalia","Chordata","Teleostei",NA,NA,NA,NA,NA,"Liparidae","Liparis","Liparis florae","Vertebrata","Perciformes",NA,"Actinopteri","Cottoidei",NA,NA,NA,NA,NA,NA,"Gnathostomata","Osteichthyes","Actinopterygii",NA,NA,NA,NA,NA,NA,NA,NA
"503307","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota",NA,NA,NA,"Staphylinidae","Liparocephalus","Liparocephalus brevipennis","Crustacea","Coleoptera","Aleocharinae","Allotriocarida",NA,NA,NA,NA,NA,"Liparocephalini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503306","Animalia","Arthropoda","Hexapoda","Insecta","Pterygota",NA,NA,NA,"Staphylinidae","Liparocephalus","Liparocephalus cordicollis","Crustacea","Coleoptera","Aleocharinae","Allotriocarida",NA,NA,NA,NA,NA,"Liparocephalini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491076","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Buccinoidea","Tudiclidae","Lirabuccinum","Lirabuccinum dirum",NA,"Neogastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580433","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Cerithioidea","Cerithiidae","Lirobittium","Lirobittium attenuatum",NA,"[unassigned] Caenogastropoda","Bittiinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580439","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Cerithioidea","Cerithiidae","Lirobittium","Lirobittium interfossa",NA,"[unassigned] Caenogastropoda","Bittiinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580441","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Cerithioidea","Cerithiidae","Lirobittium","Lirobittium purpureum",NA,"[unassigned] Caenogastropoda","Bittiinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528721","Animalia","Mollusca","Gastropoda","Vetigastropoda",NA,NA,NA,"Trochoidea","Trochidae","Lirularia","Lirularia succincta",NA,"Trochida","Umboniinae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133434","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Coelosphaeridae","Lissodendoryx","Lissodendoryx firma",NA,"Poecilosclerida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597449","Animalia","Porifera","Demospongiae","Heteroscleromorpha",NA,NA,NA,NA,"Coelosphaeridae","Lissodendoryx","Lissodendoryx topsenti",NA,"Poecilosclerida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529527","Animalia","Echinodermata","Holothuroidea","Actinopoda",NA,NA,NA,NA,"Psolidae","Lissothuria","Lissothuria nutriens","Echinozoa","Dendrochirotida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600516","Animalia","Mollusca","Bivalvia","Autobranchia","Pteriomorphia",NA,NA,"Mytiloidea","Mytilidae","Lithophaga","Lithophaga plumula",NA,"Mytilida","Lithophaginae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372598","Plantae",NA,"Florideophyceae","Corallinophycidae",NA,NA,NA,NA,"Lithophyllaceae","Lithothrix","Lithothrix aspergillum",NA,"Corallinales","Lithophylloideae",NA,"Corallinineae",NA,NA,"Biliphyta",NA,NA,NA,NA,NA,NA,NA,"Rhodophyta","Eurhodophytina",NA,NA,NA,NA,NA
"445651","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Littorina","Littorina keenae",NA,"Littorinimorpha","Littorininae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140262","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Littorina","Littorina littorea",NA,"Littorinimorpha","Littorininae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445659","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Littorina","Littorina plena",NA,"Littorinimorpha","Littorininae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445657","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Littorina","Littorina scutulata",NA,"Littorinimorpha","Littorininae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445800","Animalia","Mollusca","Gastropoda","Caenogastropoda",NA,NA,NA,"Littorinoidea","Littorinidae","Littorina","Littorina subrotundata",NA,"Littorinimorpha","Littorininae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378125","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Eucarida","Paguroidea","Lithodidae","Lopholithodes","Lopholithodes foraminatus","Crustacea","Decapoda","Lithodinae","Multicrustacea","Pleocyemata","Anomura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550635","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Eucarida","Paguroidea","Lithodidae","Lopholithodes","Lopholithodes mandtii","Crustacea","Decapoda","Lithodinae","Multicrustacea","Pleocyemata","Anomura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443980","Animalia","Arthropoda","Malacostraca","Eumalacostraca",NA,NA,"Eucarida","Xanthoidea","Panopeidae","Lophopanopeus","Lophopanopeus leucomanus","Crustacea","Decapoda",NA,"Multicrustacea","Pleocyemata","Brachyura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eubrachyura","Heterotremata",NA,NA
"510016","Animalia","Mollusca","Gastropoda","Patellogastropoda",NA,NA,NA,"Lottioidea","Lottiidae","Lottia","Lottia asmi",NA,NA,"Lottiinae",NA,NA,NA,NA,NA,NA,"Lottiini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819174","Animalia","Mollusca","Gastropoda","Patellogastropoda",NA,NA,NA,"Lottioidea","Lottiidae","Lottia","Lottia austrodigitalis",NA,NA,"Lottiinae",NA,NA,NA,NA,NA,NA,"Lottiini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715276","Animalia","Mollusca","Gastropoda","Patellogastropoda",NA,NA,NA,"Lottioidea","Lottiidae","Lottia","Lottia conus",NA,NA,"Lottiinae",NA,NA,NA,NA,NA,NA,"Lottiini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
